InvoiceHeader__InvoiceNumber,InvoiceHeader__AccountName,InvoiceHeader__AccountStreet,InvoiceHeader__AccountCity,InvoiceHeader__AccountZIP,InvoiceHeader__AccountCountry,InvoiceHeader__BillingAccountNumber,InvoiceHeader__BillingAccountName,InvoiceHeader__BillingAccountStreet,InvoiceHeader__BillingAccountCity,InvoiceHeader__BillingAccountZIP,InvoiceHeader__BillingAccountCountry,InvoiceHeader__IssueDate,InvoiceHeader__DueDate,InvoiceHeader__DeliveryDate,InvoiceHeader__Currency,InvoiceHeader__TotalNetAmount,InvoiceHeader__TotalVAT,InvoiceHeader__TotalAmount,InvoiceHeader__Taxes__TaxItem__TaxRate,InvoiceHeader__Taxes__TaxItem__TaxBase,InvoiceHeader__Taxes__TaxItem__TaxAmount,Subscribers__Subscriber__MSISDN,Subscribers__Subscriber__SubscriberTotalNETAmount,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__Site,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeType,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeName,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__PeriodStart,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__PeriodEnd,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeUOM,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeNetAmount,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__VAT,Subscribers__Subscriber__InvoiceLines__UsageLines,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__Site,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__UsageItemName,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__Amount,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__Volume,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__UsageUOM,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__UsageItemNetAmount,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__VAT
,,,,,,,,,,,,,,,,,,,,,,421918757489,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,7.0,287.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918757489,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918757489,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu prijaté,2.0,126.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421940600303,4.070100000000001,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,2.0,176.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421940600303,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,781076480.0,Byte,3.7242,20%
,,,,,,,,,,,,,,,,,,,,,,421940600303,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,7.0,199.0,Second,0.1659,20%
,,,,,,,,,,,,,,,,,,,,,,421948222916,0.93,NOVEM IT s.r.o.,recurring_arrears,"e-Net fér 0,5GB",2024-11-01,2024-11-30,Money,0.9,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,24143872.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222916,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948318927,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,12.0,12.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948318927,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421917443322,9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,4.0,412.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917443322,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2,59.0,11297.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917443322,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,152.0,15172.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917443322,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,7.0,7.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917443322,,,,,,,,,,,NOVEM IT s.r.o.,Volania do zahraničia - Zóna 1,1.0,338.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917443322,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,59.0,7255.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917443322,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),1.0,179117056.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917443322,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,12.0,12.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917443322,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),27.0,20605927424.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918406215,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Volania do siete O2,14.0,579.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918406215,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,74.0,3195.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918406215,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,255.0,10228.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918406215,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,7.0,464.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918406215,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,5.0,5.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222901,5.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net nekonečno 0,5GB",2024-11-01,2024-11-30,Money,5.0,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,5.0,563.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222901,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2,19.0,3359.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222901,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222901,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,70.0,11146.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918856830,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),1.0,1260544.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918856830,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,1.0,92.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918856830,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,5.0,453.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908111146,4.73,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno bez dát,2024-11-01,2024-11-30,Money,4.7,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,4.0,4.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908111146,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,7.0,7.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908111146,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,5.0,576.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917678450,2.583699999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net 150minut bez dát,2024-11-01,2024-11-30,Money,2.3,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,4.0,4.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917678450,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2,1.0,103.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917678450,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),22.0,53186560.0,Byte,0.2537,20%
,,,,,,,,,,,,,,,,,,,,,,421917678450,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,11.0,11.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917678450,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,2.0,362.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421917678450,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,8.0,2417.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,11.93,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 30GB,2024-11-01,2024-11-30,Money,11.9,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),24.0,10523954176.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),2.0,637652992.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,141.0,9877.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,95.0,7299.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,8.0,671.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu,7.0,434.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,6.0,692.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu prijaté,6.0,372.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu prijaté,3.0,100.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,1.0,1.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,29.0,29.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS v roamingu,3.0,3.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905415524,,,,,,,,,,,NOVEM IT s.r.o.,Volania do zahraničia - Zóna 1,5.0,467.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918453464,0.8683000000000001,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,6.0,165.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918453464,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2,5.0,163.0,Second,0.1358,20%
,,,,,,,,,,,,,,,,,,,,,,421918453464,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),2.0,20480.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918453464,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,6.0,663.0,Second,0.5525,20%
,,,,,,,,,,,,,,,,,,,,,,421948733782,3.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,10.0,615.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948733782,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,6.0,6.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948733782,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do zahraničia,6.0,6.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948733782,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,11.0,765.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948733782,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,9.0,9.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948733782,,,,,,,,,,,NOVEM IT s.r.o.,Volania do zahraničia - Zóna 1,5.0,241.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948733782,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,2.0,94.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948733782,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,2.0,204.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905281545,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Volania do zahraničia - Zóna 1,2.0,782.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905281545,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,1677899776.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905281545,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,10.0,1029.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905281545,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,1.0,1.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905281545,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,78.0,13783.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905281545,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,31.0,4081.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905281545,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,1.0,40.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905281545,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,39.0,39.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421904818771,9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,1.0,194.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421904818771,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do zahraničia - Zóna 1,7.0,1294.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421904818771,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,14.0,1143.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421904818771,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,50.0,13882.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421904818771,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,10.0,10.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421904818771,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),29.0,15509412864.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,65.7354,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,8.0,8.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),1.0,15690752.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,195.0,15412.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu,17.0,1816.0,Second,12.1066,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),23.0,2535877632.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu prijaté,3.0,106.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu prijaté,3.0,137.0,Second,0.9133,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,37.0,3706.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,8.0,658.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v roamingu mimo EÚ (MB),5.0,218552320.0,Byte,41.6855,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS v roamingu,6.0,6.0,occurrence,1.5,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,16.0,715.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,19.0,19.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915973048,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu,5.0,190.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948402040,9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Volania do siete O2,1.0,5.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948402040,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948102233,17.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Obnova dát,1.0,1.0,Money,8.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948102233,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania na čísla so špec. sadzbou,1.0,554.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948102233,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,20.0,20.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948102233,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,37.0,2253.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948102233,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,5.0,1778.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948102233,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,20047611904.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948102233,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,94.0,7062.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948102233,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,5.0,5.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948102233,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,45.0,6379.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,31.6841,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 50GB,2024-11-01,2024-11-30,Money,15.9,20%,,NOVEM IT s.r.o.,Volania do zahraničia - Zóna 1,1.0,375.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,110.0,16036.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,3.0,213.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS v roamingu,4.0,4.0,occurrence,1.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,21.0,21.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do zahraničia,1.0,1.0,occurrence,0.08,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu,23.0,2638.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,13.0,636.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu,9.0,1596.0,Second,10.64,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),10.0,5146555392.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),13.0,4686241792.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,26.0,26.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS v roamingu,6.0,6.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu prijaté,23.0,1916.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,61.0,4309.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu prijaté,6.0,567.0,Second,3.7801,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v roamingu mimo EÚ (MB),2.0,20480.0,Byte,0.004,20%
,,,,,,,,,,,,,,,,,,,,,,421905594254,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS v roamingu,1.0,1.0,occurrence,0.25,20%
,,,,,,,,,,,,,,,,,,,,,,421915333333,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,1.0,1.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915333333,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2,31.0,1280.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915333333,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,95.0,2923.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915333333,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,1.0,1.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915333333,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),25.0,1796096.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421915333333,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,1.0,26.0,Second,0.0,20%
